,p1,p2,p3,p4
222,['OAK-MOR-628.fq.barcodeStripped'],['OAK-MOR-983'],['OAK-MOR-986'],['OAK-MOR-578.fq.barcodeStripped']
137,['OAKS-MOR-585'],['OAK-MOR-983'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
182,['OAK-MOR-727.fq.barcodeStripped'],['OAK-MOR-983'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-578.fq.barcodeStripped']
52,"['OAKS-MOR-585', 'OAK-MOR-628.fq.barcodeStripped']",['OAK-MOR-983'],['OAK-MOR-986'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
232,['OAK-MOR-599.fq.barcodeStripped'],['OAK-MOR-983'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-981']
164,"['OAKS-MOR-585', 'OAK-MOR-628.fq.barcodeStripped']",['OAK-MOR-983'],['OAK-MOR-986'],"['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
262,"['OAK-MOR-1040', 'OAK-MOR-591.fq.barcodeStripped', 'OAK-MOR-736.fq.barcodeStripped']",['OAK-MOR-983'],['OAK-MOR-986'],['OAK-MOR-981']
110,['OAK-MOR-628.fq.barcodeStripped'],['OAK-MOR-983'],['OAK-MOR-986'],['OAK-MOR-982']
193,['OAKS-MOR-585'],['OAK-MOR-983'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-578.fq.barcodeStripped']
185,['OAK-MOR-736.fq.barcodeStripped'],['OAK-MOR-983'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-578.fq.barcodeStripped']
276,"['OAKS-MOR-585', 'OAK-MOR-628.fq.barcodeStripped']",['OAK-MOR-983'],['OAK-MOR-986'],['OAK-MOR-981']
120,['OAK-MOR-599.fq.barcodeStripped'],['OAK-MOR-983'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
17,['OAK-MOR-736.fq.barcodeStripped'],['OAK-MOR-983'],['OAK-MOR-593.fq.barcodeStripped'],"['OAK-MOR-982', 'OAK-MOR-578.fq.barcodeStripped', 'OAK-MOR-981']"
101,['OAK-MOR-736.fq.barcodeStripped'],['OAK-MOR-983'],['OAK-MOR-986'],['OAK-MOR-982']
73,['OAK-MOR-736.fq.barcodeStripped'],['OAK-MOR-983'],['OAK-MOR-593.fq.barcodeStripped'],['OAK-MOR-982']
